claim_id,claim_paid,total_claim_amount,claim_start_date,claim_status,tenure,exposure_id,condition_Other,condition_GastrointestinalIssues,condition_AllergiesAndskin,condition_EyesAndears,condition_Injuries,condition_RoutineCareandExaminations,condition_Illness,condition_Ingestion,condition_Dental,condition_Ortho,condition_BehavioralIssues,claimNb,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,max_tenure,total_earned_units,UW_Date,breed
claim_eaf58051-ebea-4102-a82e-7b0b20fefe84,129.8181818,162.2727273,29/07/2024,covered_paid,1,exposure_b2f5fa03-b0f9-441d-a0c7-385d7e48567f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,FALSE,13/06/2024 17:00,4,80,0,House,Darlinghurst,2010,NSW,24/04/1995,800,0-6 months,29,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,14/06/2024 19:28,Evening (18:00 - 23:59),2,2.566666667,1/06/2024,french bulldog
claim_eb0fbfa7-e691-43c2-8749-cfd7f213cfae,72,90.28181818,15/06/2024,covered_with_exclusions_paid,2,exposure_216d9bc4-aec2-4c6b-a02e-10fda1c95919,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,11/04/2024 17:00,5,90,0,House,Yangebup,6164,WA,16/04/1961,900,0-6 months,63,1,1,unnamed cross,unknown,maltese cross,maltese cross,TRUE,0,12/04/2024 9:19,Morning (05:00 - 11:59),4,4.633333333,1/04/2024,maltese cross
claim_eb29d8ae-c73e-40f4-8474-981c462ee503,137.0454545,152.2727273,9/06/2024,covered_paid,3,exposure_85db2d18-1207-4a04-9150-49656a96bfd6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,15/03/2024 17:00,2,90,0,Apartment,Stanmore,2048,NSW,3/09/1978,900,0-6 months,45,1,1,purebred,terrier,west highland white terrier,west highland white terrier,FALSE,0,16/03/2024 12:07,Afternoon (12:00 - 17:59),5,5.516129032,1/03/2024,Other
claim_eb36293d-1e12-4263-ae28-663bfad82f10,99.88181818,215.7636364,17/04/2024,covered_paid,1,exposure_0f0a3022-efeb-4e39-a46b-bf438fac5418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,1/03/2024 17:00,2,80,100,House,Sinagra,6065,WA,25/11/1977,80100,0-6 months,46,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,2/03/2024 23:12,Evening (18:00 - 23:59),5,6,1/03/2024,chihuahua
claim_eb37f7fe-42a4-49f2-9c38-c0fffed61c83,242.9090909,303.6363636,30/08/2024,covered_paid,7,exposure_d848cffd-7974-4c90-8384-b60e8ed002e9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,1/01/2024 17:00,27,80,0,House,Marsden Park,2765,NSW,28/12/1981,800,2 years,42,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2/01/2024 8:34,Morning (05:00 - 11:59),7,8,1/01/2024,mini groodle
claim_eb583938-e840-489f-950d-1ca8e82433c3,130.1454545,162.6818182,2/02/2024,covered_paid,3,exposure_35d79a34-b519-435d-af68-9f928b6da92e,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,TRUE,7-12 mo,unknown,23/11/2023 17:00,119,80,100,House,Flaxton,4560,QLD,19/04/1975,80100,9 years,48,1,2,unnamed cross,unknown,australian cattle dog cross,australian cattle dog cross,FALSE,0,24/11/2023 11:39,Morning (05:00 - 11:59),9,8,1/01/2024,australian cattle dog cross
claim_eb6d23a5-140c-4e47-9588-7041f7124477,50.92727273,56.59090909,24/06/2024,covered_paid,2,exposure_de88d3ab-7a0e-4ab0-9c08-9d245f7136cb,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,TRUE,Not Sure,unknown,3/04/2024 17:00,54,90,0,House,North Ryde,2113,NSW,4/01/1963,900,4 years,61,1,2,unnamed cross,unknown,dachshund cross,dachshund cross,FALSE,0,4/04/2024 14:29,Afternoon (12:00 - 17:59),4,4.9,1/04/2024,Other
claim_eb729151-c593-4a09-8907-7480cfa01456,144.9818182,235.8909091,3/04/2024,covered_paid,4,exposure_d1472700-fb05-416c-b804-f1e3a93ecfe7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,30/11/2023 17:00,2,100,100,House,Victoria Point,4165,QLD,24/03/1982,100100,0-6 months,41,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,1/12/2023 7:43,Morning (05:00 - 11:59),8,8,1/01/2024,australian shepherd
claim_eb815222-102d-4ae4-a047-a3cf94217629,270.7363636,391.7272727,16/06/2024,covered_paid,0,exposure_19162a89-51da-4c36-bd74-bea921fa8106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,0-3 mo,FALSE,11/06/2024 17:00,18,90,100,House,Mount Riverview,2774,NSW,9/11/1994,90100,1 years,29,3,2.666666667,cross,cross,cross,"beagle, american staffordshire terrier, labrador retriever",TRUE,0,12/06/2024 22:08,Evening (18:00 - 23:59),2,2.633333333,1/06/2024,cross
claim_ebb3f279-0dc9-4c09-921b-332ec538b91c,279.7272727,1013.536364,9/01/2024,covered_with_exclusions_paid,1,exposure_5828ee28-96cb-451d-9eba-897a29a4fcce,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,7-12 mo,unknown,27/12/2023 17:00,29,90,100,House,Derrymore,4352,QLD,19/03/1977,90100,2 years,46,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,28/12/2023 17:59,Afternoon (12:00 - 17:59),8,8,1/01/2024,golden retriever
claim_ebe8a9c8-270a-415b-a7d3-3b1555957b05,29.54545455,70.45454545,2/05/2024,covered_with_exclusions_paid,4,exposure_9d741b7a-05f8-4e2b-930d-5bcdb531c852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,male,FALSE,Not desexed,unknown,17/01/2024 17:00,2,100,100,House,Lauderdale,7020,TAS,21/03/1967,100100,0-6 months,56,1,2,purebred,collie related,border collie,border collie,FALSE,0,18/01/2024 7:40,Morning (05:00 - 11:59),7,7.451612903,1/01/2024,border collie
claim_ebed2d04-ddff-4ac3-af05-f312a7797cdc,76.90909091,76.90909091,8/02/2024,covered_paid,2,exposure_97f7d01e-1404-4739-9f20-dda5b96d9da7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,female,FALSE,Not desexed,unknown,29/12/2023 17:00,2,100,100,House,Burleigh Waters,4220,QLD,26/11/1981,100100,0-6 months,42,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,30/12/2023 9:43,Morning (05:00 - 11:59),8,8,1/01/2024,english cocker spaniel
claim_ebee0a74-eb13-44c4-998d-a905f7c53523,27.27272727,222.7272727,24/01/2024,covered_with_exclusions_paid,2,exposure_9173a760-8de3-4206-b0d1-6c318a74ed14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,21/11/2023 17:00,3,100,100,House,Turvey Park,2650,NSW,30/01/1974,100100,0-6 months,49,1,3,designerbreed,water dog,groodle,groodle,TRUE,0,22/11/2023 16:12,Afternoon (12:00 - 17:59),9,8,1/01/2024,groodle
claim_ec1ea576-610d-4bce-b910-0db86c454478,53.92727273,67.40909091,28/02/2024,covered_paid,4,exposure_33b18016-8086-439f-b86b-62c6316259ac,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,TRUE,1-2 yr,unknown,8/10/2023 17:00,47,80,100,House,Chapel Hill,4069,QLD,18/01/1984,80100,3 years,39,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,25/09/2023 11:10,Morning (05:00 - 11:59),10,8,1/01/2024,french bulldog
claim_ec44f80c-0184-43e5-87b6-8474fc99fe8a,105.3,131.6272727,20/06/2024,covered_paid,6,exposure_217295eb-f766-44d0-9993-2b0c2915ca44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,15/12/2023 17:00,2,80,0,House,Golden Bay,6174,WA,29/04/1966,800,0-6 months,57,2,1,cross,cross,cross,"maltese cross, shih tzu",TRUE,0,16/12/2023 14:15,Afternoon (12:00 - 17:59),8,8,1/01/2024,cross
claim_ec4f10b3-55f6-43f8-bb54-2f93c463724f,94.54545455,118.1818182,11/07/2024,covered_paid,2,exposure_b92773c2-d883-4b53-bd19-598eb1498278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,FALSE,Not desexed,FALSE,13/05/2024 17:00,5,80,0,House,Moonta Bay,5558,SA,8/05/1973,800,0-6 months,51,1,1,unnamed cross,unknown,pomeranian cross,pomeranian cross,FALSE,0,14/05/2024 12:37,Afternoon (12:00 - 17:59),3,3.580645161,1/05/2024,Other
claim_ec83a2e5-e2f8-4ef7-9c4d-7a63ea906b23,639.3454545,890.0909091,17/04/2024,covered_paid,4,exposure_7460b69b-f614-45ba-992f-8834e0f89a7d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,30/11/2023 17:00,7,80,100,House,Mornington,3931,VIC,23/07/1996,80100,7-12 months,27,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,1/12/2023 20:11,Evening (18:00 - 23:59),8,8,1/01/2024,groodle
claim_ec9b978c-5bb2-493c-84ce-132f56fc32fa,58.18181818,72.72727273,21/01/2024,covered_paid,2,exposure_5f1f95f2-cae0-41c2-9e7b-a306192a4735,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,7-12 mo,unknown,23/11/2023 17:00,16,80,0,House,Dalgety,2628,NSW,9/07/1992,800,1 years,31,1,3,unnamed cross,unknown,german shepherd cross,german shepherd cross,TRUE,0,31/10/2023 11:00,Morning (05:00 - 11:59),6,4,1/01/2024,Other
claim_ecaa4624-7253-4d1a-b4e3-74773957277b,162.4818182,294.0181818,9/06/2024,covered_paid,3,exposure_a6fded6b-d889-4545-bdbe-624949fba595,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,9/03/2024 17:00,3,80,100,House,Abbotsford,3067,VIC,2/10/1998,80100,0-6 months,25,1,2,purebred,collie related,border collie,border collie,FALSE,0,9/03/2024 18:27,Evening (18:00 - 23:59),5,5.709677419,1/03/2024,border collie
claim_ecc90d05-0ff8-42a6-a9fc-9339dc43edec,284.4272727,466.2454545,26/05/2024,covered_paid,1,exposure_fd41c1a7-91bf-4f2f-beb4-75ce42237c8f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,31/03/2024 17:00,3,100,200,House,Berkeley Vale,2261,NSW,11/06/1998,100200,0-6 months,25,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,TRUE,0,1/04/2024 19:35,Evening (18:00 - 23:59),4,5,1/04/2024,english cocker spaniel
claim_ecd39c0e-9ac3-4ee7-9598-9a4c97b2c470,167.1090909,276.5909091,13/06/2024,covered_paid,2,exposure_466e6f94-3e15-469a-afe7-50101a3bdaee,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,female,FALSE,Not desexed,unknown,26/04/2024 17:00,7,90,100,House,Balgowlah,2093,NSW,18/04/1980,90100,7-12 months,44,1,2,purebred,collie related,australian kelpie,australian kelpie,FALSE,0,26/04/2024 8:48,Morning (05:00 - 11:59),4,4.133333333,1/04/2024,australian kelpie
claim_ecddabe8-69f5-4a7a-8396-45f0d5b4a4be,84.29090909,199.7818182,26/06/2024,covered_with_exclusions_paid,0,exposure_a2d4460f-31d4-46bb-9c8e-518fb4beae1f,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,FALSE,9/06/2024 17:00,4,80,100,Apartment,Essendon,3040,VIC,14/07/1990,80100,0-6 months,33,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,1/06/2024 18:05,Evening (18:00 - 23:59),2,2.766666667,1/06/2024,golden retriever
claim_ecfa0e50-3fb9-4ffc-ac66-d4774a4ea367,24.82727273,206.6454545,10/06/2024,covered_paid,7,exposure_9d98daa1-a1b8-460d-8878-982cab0e03ff,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,4/11/2023 17:00,3,100,100,Apartment,Docklands,3008,VIC,15/08/2000,100100,0-6 months,23,1,1,purebred,white fluffy,bichon frise,bichon frise,FALSE,0,5/11/2023 20:39,Evening (18:00 - 23:59),9,8,1/01/2024,Other
claim_ed00ce17-4763-49ed-9ea5-c385c99b6edc,232.3636364,258.1818182,20/02/2024,covered_paid,4,exposure_45fd37b3-b8df-4562-b7d6-2d66d9b103a6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,1/10/2023 17:00,4,90,0,House,Mulgrave,3170,VIC,14/10/1992,900,0-6 months,31,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2/10/2023 15:36,Afternoon (12:00 - 17:59),10,8,1/01/2024,mini groodle
claim_ed166273-390d-4a91-b65c-49fd02c57020,137.2,171.5,5/06/2024,covered_paid,7,exposure_9aebffa3-feaa-46d6-8657-5f492cf47c9d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,3/11/2023 17:00,2,80,0,House,Perth,6000,WA,4/02/2002,800,0-6 months,21,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,4/11/2023 11:38,Morning (05:00 - 11:59),9,8,1/01/2024,golden retriever
claim_ed1a18ae-1599-4ae4-808b-20616439a4fc,26.32727273,123.8181818,24/08/2024,covered_paid,7,exposure_9478484a-ffae-4729-adbb-19fa2f3332c3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,21/01/2024 17:00,4,80,100,House,Ardross,6153,WA,22/12/1975,80100,0-6 months,48,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,22/01/2024 13:47,Afternoon (12:00 - 17:59),7,7.322580645,1/01/2024,cavoodle
claim_ed39effa-13ca-4571-98c8-f8480118abd6,81.03636364,192.2090909,11/04/2024,covered_paid,2,exposure_0fe69112-6d71-4ffd-9578-3ca4f520617e,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,1/02/2024 17:00,32,80,100,House,Dandenong,3175,VIC,16/11/1993,80100,2 years,30,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2/02/2024 8:53,Morning (05:00 - 11:59),6,7,1/02/2024,cavoodle
claim_ed401534-149f-4feb-9f4b-c4bdd815d95c,13.09090909,107.2727273,10/08/2024,covered_paid,2,exposure_b5da5eeb-9322-47a9-b933-ea6a3168a983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,4-6 mo,TRUE,1/06/2024 17:00,15,80,100,House,Paddington,2021,NSW,26/05/1976,80100,1 years,48,1,1,cross,unknown,cairnoodle,cairnoodle,TRUE,0,17/05/2024 9:22,Morning (05:00 - 11:59),2,3,1/06/2024,Other
claim_ed5b127c-834f-45bc-a8cb-8db697253816,44.29090909,146.2818182,12/03/2024,covered_paid,2,exposure_1e255112-06dc-457a-b63b-21ae693e0de8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,23/01/2024 17:00,2,80,100,House,Kingston,2604,ACT,16/06/1987,80100,0-6 months,36,1,1,unnamed cross,unknown,shetland sheepdog cross,shetland sheepdog cross,FALSE,0,24/01/2024 7:55,Morning (05:00 - 11:59),7,7.258064516,1/01/2024,Other
claim_ed5f490a-ba64-47f6-b9ed-e5ab627da60a,110.4272727,213.6090909,25/05/2024,covered_paid,0,exposure_41817bd8-30b8-4d5a-9b9a-36eb771ef6b8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,TRUE,2+ yr,FALSE,13/05/2024 17:00,42,90,100,Apartment,Grovedale,3216,VIC,27/05/1999,90100,3 years,25,1,3,unnamed cross,unknown,british bulldog cross,british bulldog cross,FALSE,0,14/05/2024 11:18,Morning (05:00 - 11:59),3,3.580645161,1/05/2024,Other
claim_ed739066-1cc9-446a-b025-1ae1fb959893,128.9363636,252.0818182,9/03/2024,covered_paid,2,exposure_e9eef416-d873-46ca-9ff4-fc8e42f77769,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,1/01/2024 17:00,2,80,100,House,Bellbrae,3228,VIC,5/02/1974,80100,0-6 months,49,1,3,designerbreed,water dog,labradoodle,labradoodle,FALSE,0,2/01/2024 15:12,Afternoon (12:00 - 17:59),7,8,1/01/2024,labradoodle
claim_ed7b8e5d-2959-4e39-84be-5aea1e8e85e0,65.45454545,81.81818182,20/07/2024,covered_paid,4,exposure_c8a8e7dd-e466-4df0-bb8e-e4d7d21ccb98,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,4-6 mo,unknown,3/03/2024 17:00,34,80,0,Apartment,Dulwich Hill,2203,NSW,8/05/1971,800,2 years,52,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,4/03/2024 14:28,Afternoon (12:00 - 17:59),5,6,1/03/2024,cavalier king charles spaniel
claim_ed7c8309-f51d-4ee8-a7b6-ef0622d13605,56.45454545,62.72727273,26/08/2024,covered_paid,2,exposure_5f731a79-492c-4ca5-b25a-3bf44c4e8f1e,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,female,TRUE,1-2 yr,FALSE,5/06/2024 17:00,30,90,0,House,Rockbank,3335,VIC,21/06/2002,900,2 years,22,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,6/06/2024 15:25,Afternoon (12:00 - 17:59),2,2.833333333,1/06/2024,french bulldog
claim_ed98f7a0-68f8-49fe-bc1a-c5429a571548,2.181818182,93.63636364,3/07/2024,covered_paid,8,exposure_28cb3a8a-0cce-4dbc-b2fc-31a9483d8371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,female,FALSE,Not desexed,unknown,19/11/2023 17:00,3,80,100,House,Furnissdale,6209,WA,5/03/1965,80100,0-6 months,58,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,20/11/2023 11:05,Morning (05:00 - 11:59),9,8,1/01/2024,american staffordshire terrier cross
claim_eda8ded6-e1c8-4f33-bdc4-5b88aa1df0b8,329.7272727,366.3636364,12/07/2024,covered_paid,4,exposure_11f4270c-d173-47e6-9f33-4a5e9d4d8bc0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,TRUE,0-3 mo,unknown,6/03/2024 17:00,3,90,100,House,Quakers Hill,2763,NSW,27/11/1977,90100,0-6 months,46,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,TRUE,0,7/03/2024 21:41,Evening (18:00 - 23:59),5,5.806451613,1/03/2024,australian kelpie cross
claim_edbc6eea-a618-4f06-ab1b-4136d8dbdeba,188.3636364,235.4545455,24/07/2024,covered_paid,4,exposure_339440ca-6e19-47ed-952e-7b8657588d3f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,8/03/2024 17:00,16,80,0,House,Rose Bay,2029,NSW,13/01/1978,800,1 years,46,1,1,purebred,white fluffy,havanese,havanese,FALSE,0,28/02/2024 15:27,Afternoon (12:00 - 17:59),5,5.741935484,1/03/2024,Other
claim_edcbd29e-d700-4818-a432-57ce8d8fd07f,23.70909091,120.5454545,4/06/2024,covered_paid,2,exposure_21c86d4f-93d1-455c-beda-deab04b4622e,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,female,FALSE,Not desexed,unknown,2/04/2024 17:00,4,80,100,Apartment,Malvern,3144,VIC,3/10/1990,80100,0-6 months,33,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,0,3/04/2024 16:50,Afternoon (12:00 - 17:59),4,5,1/04/2024,dachshundminiature smooth haired
claim_edd5a25a-b5f6-4135-9a4e-32ba88e76a2a,167.5272727,300.3181818,27/08/2024,covered_paid,4,exposure_665b67c5-9232-4fde-954d-331996bc955a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,FALSE,8/04/2024 17:00,29,80,100,House,West Wallsend,2286,NSW,11/01/1988,80100,2 years,36,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,9/04/2024 15:19,Afternoon (12:00 - 17:59),4,4.733333333,1/04/2024,dachshundminiature smooth haired
claim_edea3555-9b84-477b-93af-6f04d63e49bf,1063.345455,1420.090909,11/07/2024,covered_paid,4,exposure_5024c7a2-8f90-4e1a-ac3a-fa430cf998d8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,29/02/2024 17:00,16,80,100,House,Aldinga Beach,5173,SA,17/01/1998,80100,1 years,26,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,4/02/2024 8:49,Morning (05:00 - 11:59),5,6,1/03/2024,golden retriever
claim_edfe0673-aaec-446d-8e00-4fa9f9cbe238,118.6363636,131.8181818,20/06/2024,covered_paid,3,exposure_fd8d1bae-4aec-4f8c-8542-4f471a8ab6a9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,male,FALSE,Not desexed,unknown,26/03/2024 17:00,2,90,100,House,Charmhaven,2263,NSW,27/01/1994,90100,0-6 months,30,1,2,purebred,retriever,nova scotia duck tolling retriever,nova scotia duck tolling retriever,FALSE,0,23/03/2024 17:39,Afternoon (12:00 - 17:59),5,5.161290323,1/03/2024,Other
claim_ee422936-fbf7-404c-baca-5c52058fb125,134.7181818,149.6909091,6/06/2024,covered_paid,5,exposure_e3712aae-3d5b-48e9-b5ee-f34eb5a6279d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,7/01/2024 17:00,3,90,0,House,Mullaloo,6027,WA,3/07/1968,900,0-6 months,55,1,1,purebred,spitz related,schnauzerminiature,schnauzerminiature,FALSE,0,8/01/2024 14:52,Afternoon (12:00 - 17:59),7,7.774193548,1/01/2024,schnauzerminiature
claim_ee482fac-fbb4-47c9-858e-b39a2ff78544,895.6363636,1300.454545,19/08/2024,covered_with_exclusions_paid,3,exposure_4c2d55c1-ce78-4df1-a996-d9299fc5d421,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,15/05/2024 17:00,4,80,100,House,Paddington,2021,NSW,1/09/1963,80100,0-6 months,60,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,16/05/2024 9:01,Morning (05:00 - 11:59),3,3.516129032,1/05/2024,jack russell terrier
claim_ee54e19c-b228-4654-b900-a3f76fc93170,153.8181818,633.6363636,30/04/2024,covered_with_exclusions_paid,0,exposure_16018a0c-7c81-4db4-9ba2-059f5fe0fe0d,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,TRUE,7-12 mo,unknown,7/04/2024 17:00,38,90,100,House,Avalon Beach,2107,NSW,26/09/1961,90100,3 years,62,1,3,purebred,mastiff,boxer,boxer,FALSE,0,28/03/2024 15:32,Afternoon (12:00 - 17:59),4,4.766666667,1/04/2024,Other
claim_ee6aa0f0-f659-4fa7-b219-899198c440ff,53.78181818,158.1363636,19/08/2024,covered_paid,6,exposure_970a4567-bb9b-44de-a8f9-480f8f56d5a8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,26/02/2024 17:00,3,80,100,House,Bilgola Plateau,2107,NSW,28/05/1957,80100,0-6 months,66,1,3,unnamed cross,unknown,golden retriever cross,golden retriever cross,FALSE,0,27/02/2024 10:42,Morning (05:00 - 11:59),6,6.103448276,1/02/2024,Other
claim_ee6e8a38-7298-41b2-b3b8-8a7a55450310,73.18181818,73.18181818,12/06/2024,covered_paid,6,exposure_24f6957d-14ff-4512-8893-c90796491939,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,male,FALSE,Not desexed,unknown,1/12/2023 17:00,59,80,100,House,Banksia Beach,4507,QLD,10/08/1976,80100,4 years,47,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,2/12/2023 13:40,Afternoon (12:00 - 17:59),8,8,1/01/2024,american staffordshire terrier
claim_ee705ca7-ffa4-4dd0-9469-5ef4a296f46f,1467.745455,1925.6,30/08/2024,covered_paid,2,exposure_ee7644a1-a31e-433e-887a-af99a2e9de45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,31/05/2024 17:00,13,80,100,House,Beaconsfield,2015,NSW,29/04/1972,80100,1 years,52,1,1,unnamed cross,unknown,brussels griffon cross,brussels griffon cross,FALSE,0,1/06/2024 21:29,Evening (18:00 - 23:59),2,3,1/06/2024,Other
